"website_id","session_id","event_id","url_path","event_name","data_key","string_value","number_value","date_value","data_type","created_at","job_id"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","f1f27bc1-ed24-4cee-8068-0d22aec46bf1","/","photo_click","file","quandry-04.jpg","\N","\N","1","2026-05-15 03:32:54","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","f1f27bc1-ed24-4cee-8068-0d22aec46bf1","/","photo_click","theme","art","\N","\N","1","2026-05-15 03:32:54","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","361375b3-6771-4668-80b4-fcd11f1a9347","/","photo_click","file","quandry-10.jpg","\N","\N","1","2026-05-15 03:32:58","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","361375b3-6771-4668-80b4-fcd11f1a9347","/","photo_click","theme","art","\N","\N","1","2026-05-15 03:32:58","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","8bc08844-76b9-4562-812c-b0f487dced89","/","photo_click","file","quandry-09.jpg","\N","\N","1","2026-05-15 03:32:57","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","8bc08844-76b9-4562-812c-b0f487dced89","/","photo_click","theme","art","\N","\N","1","2026-05-15 03:32:57","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","001db18c-e0d9-5ded-9aac-ccbd9eaf9d2a","0c6c824a-e18d-4952-8157-a75a5545e94a","/","theme_change","theme","space","\N","\N","1","2026-05-07 19:41:52","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","1706889f-f43b-571b-9222-fbcc4f46810a","64842121-0037-42b6-816c-2c5bdfd13c41","/","music_player_open","shuffled","false","\N","\N","3","2026-05-07 02:09:33","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","1706889f-f43b-571b-9222-fbcc4f46810a","64842121-0037-42b6-816c-2c5bdfd13c41","/","music_player_open","track","Candy","\N","\N","1","2026-05-07 02:09:33","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","f0b578ab-1cbe-5948-8b65-03ae672853b7","d7c83af3-38a1-4c86-8268-f10675c0d9c8","/","outbound_link_click","href","https://stats.fm/marjork","\N","\N","1","2026-05-16 03:40:50","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","f0b578ab-1cbe-5948-8b65-03ae672853b7","d7c83af3-38a1-4c86-8268-f10675c0d9c8","/","outbound_link_click","label","statsfm is-unlocked is-clickable","\N","\N","1","2026-05-16 03:40:50","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","79b1b67d-4c66-445f-827f-6061f9482793","/","kiss_button_click","message","☀️ solnyshko ☀️","\N","\N","1","2026-05-15 03:33:43","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","cd45d594-8528-563e-b389-b1c601fd70f0","f16b5d5c-0d10-4485-828e-d62bfe7e993a","/","outbound_link_click","href","https://kritiquekapital.com","\N","\N","1","2026-05-01 14:41:46","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","cd45d594-8528-563e-b389-b1c601fd70f0","f16b5d5c-0d10-4485-828e-d62bfe7e993a","/","outbound_link_click","label","substack-button","\N","\N","1","2026-05-01 14:41:46","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","109f67d3-aa3b-5d63-8bc1-5a8eee958d5f","ad2fe591-6b5d-4743-82cc-b11c32e7188f","/","outbound_link_click","href","https://kritiquekapital.com","\N","\N","1","2026-05-09 06:21:42","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","109f67d3-aa3b-5d63-8bc1-5a8eee958d5f","ad2fe591-6b5d-4743-82cc-b11c32e7188f","/","outbound_link_click","label","substack-button","\N","\N","1","2026-05-09 06:21:42","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","3cb2058a-f191-5a00-87f5-0c294de34264","11f5a156-025c-4114-82db-4e80077c6f72","/","spotify_goal_open","device","desktop","\N","\N","1","2026-05-12 17:32:22","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","1706889f-f43b-571b-9222-fbcc4f46810a","9250800f-cf7c-448f-82fa-4382d0fadbfe","/","theme_change","theme","art","\N","\N","1","2026-05-07 02:09:14","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","96a37c35-a23b-56c7-9623-33ccc87dc9f7","a543f1b7-3e9f-4613-842f-82ff5f28472e","/","minesweeper_open","difficulty","easy","\N","\N","1","2026-05-14 14:30:56","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","12672f1d-6845-48b1-844d-dc24021cd5ae","/","photo_click","file","DUDEHELLOCAMERON.jpg","\N","\N","1","2026-05-15 03:32:50","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","12672f1d-6845-48b1-844d-dc24021cd5ae","/","photo_click","theme","art","\N","\N","1","2026-05-15 03:32:50","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","2bf28a78-3cb9-444b-849b-397dd80eada0","/","photo_click","file","quandry-05.jpg","\N","\N","1","2026-05-15 03:32:54","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","2bf28a78-3cb9-444b-849b-397dd80eada0","/","photo_click","theme","art","\N","\N","1","2026-05-15 03:32:54","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","616a3c13-20eb-4422-8515-2355db050ea7","/","spotify_goal_scored","device","desktop","\N","\N","1","2026-05-15 03:33:39","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","616a3c13-20eb-4422-8515-2355db050ea7","/","spotify_goal_scored","theme","normal","\N","\N","1","2026-05-15 03:33:39","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","46863c14-f2c7-426d-857b-99e8627cd9cb","/","photo_click","file","quandry-01.jpg","\N","\N","1","2026-05-15 03:32:51","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","46863c14-f2c7-426d-857b-99e8627cd9cb","/","photo_click","theme","art","\N","\N","1","2026-05-15 03:32:51","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","2f9ae546-c469-52f7-8775-023faab1f6e1","5d0acf7f-b673-4fb2-86dc-86558aae945f","/","theme_change","theme","art","\N","\N","1","2026-05-11 15:16:12","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","109f67d3-aa3b-5d63-8bc1-5a8eee958d5f","d7a1c0f4-9732-4a4a-8716-cb035bb125ff","/","kiss_button_sink","strokes","1.0000","1","\N","2","2026-05-09 06:21:38","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","cd45d594-8528-563e-b389-b1c601fd70f0","cd8b622c-0d8b-4274-8891-871874864cf3","/","kiss_button_sink","strokes","1.0000","1","\N","2","2026-05-01 14:41:45","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","5ad614c6-98be-4109-88d6-6c8f60c4a426","/","theme_change","theme","retro","\N","\N","1","2026-05-15 03:31:59","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","2f9ae546-c469-52f7-8775-023faab1f6e1","71479bef-3637-406e-89df-8f08538b3cab","/","spotify_goal_open","device","mobile","\N","\N","1","2026-05-11 15:16:14","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","1706889f-f43b-571b-9222-fbcc4f46810a","7d1a7d2a-35d8-48ec-8a82-2517032da9ad","/","outbound_link_click","href","javascript:void(0);","\N","\N","1","2026-05-07 02:09:33","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","1706889f-f43b-571b-9222-fbcc4f46810a","7d1a7d2a-35d8-48ec-8a82-2517032da9ad","/","outbound_link_click","label","vinyl-link","\N","\N","1","2026-05-07 02:09:33","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","420b31af-b8c5-4f70-8b4c-dbda00265eab","/","kiss_button_click","message","красивая!","\N","\N","1","2026-05-15 03:33:53","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","109f67d3-aa3b-5d63-8bc1-5a8eee958d5f","239251e3-2776-445f-8c9e-2be9d5ceea44","/","kiss_button_sink","strokes","1.0000","1","\N","2","2026-05-09 06:21:33","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","109f67d3-aa3b-5d63-8bc1-5a8eee958d5f","8f9b435a-45fe-46c7-8cf1-4f039e8f3448","/","spotify_goal_scored","device","mobile","\N","\N","1","2026-05-09 06:22:09","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","109f67d3-aa3b-5d63-8bc1-5a8eee958d5f","8f9b435a-45fe-46c7-8cf1-4f039e8f3448","/","spotify_goal_scored","theme","glitch","\N","\N","1","2026-05-09 06:22:09","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","43c759b2-2b13-5e18-bda8-a4184ef20ae7","00d0d1fe-b164-46f5-8d1b-7f37509bb3ab","/","kiss_button_click","message","Horse Balls!","\N","\N","1","2026-05-10 04:55:51","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","1706889f-f43b-571b-9222-fbcc4f46810a","764053e3-6b54-4b68-8d8d-bc671f612886","/","kiss_button_sink","strokes","5.0000","5","\N","2","2026-05-07 02:09:41","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","96a37c35-a23b-56c7-9623-33ccc87dc9f7","06a192b0-b77f-4ece-8e20-35554b2200f3","/","spotify_goal_open","device","mobile","\N","\N","1","2026-05-14 14:30:58","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","96a37c35-a23b-56c7-9623-33ccc87dc9f7","5be1fe1f-ea7c-40e0-9118-f633c9e31406","/","outbound_link_click","href","https://kritiquekapital.com","\N","\N","1","2026-05-14 14:31:02","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","96a37c35-a23b-56c7-9623-33ccc87dc9f7","5be1fe1f-ea7c-40e0-9118-f633c9e31406","/","outbound_link_click","label","substack-button","\N","\N","1","2026-05-14 14:31:02","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","96a37c35-a23b-56c7-9623-33ccc87dc9f7","ec67d409-f874-4143-91cb-6c42db35bdfd","/","photo_click","file","quandry-02.jpg","\N","\N","1","2026-05-14 14:30:48","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","96a37c35-a23b-56c7-9623-33ccc87dc9f7","ec67d409-f874-4143-91cb-6c42db35bdfd","/","photo_click","theme","art","\N","\N","1","2026-05-14 14:30:48","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","109f67d3-aa3b-5d63-8bc1-5a8eee958d5f","c588ee91-3187-48e4-938a-de116ca2843f","/","kiss_button_click","message","красивая!","\N","\N","1","2026-05-09 06:21:35","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","c553204e-2897-5a66-b954-c8f69beca4b7","227f73d1-3448-4272-93d9-dd44fc1a7d3f","/","theme_change","theme","retro","\N","\N","1","2026-05-06 05:16:40","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","109f67d3-aa3b-5d63-8bc1-5a8eee958d5f","c6d15ddc-198e-49b9-9450-bc372ba12d52","/","outbound_link_click","href","https://x.com/cameron_glhf","\N","\N","1","2026-05-09 06:21:55","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","109f67d3-aa3b-5d63-8bc1-5a8eee958d5f","c6d15ddc-198e-49b9-9450-bc372ba12d52","/","outbound_link_click","label","twitter","\N","\N","1","2026-05-09 06:21:55","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","417dbcff-8d72-4cfd-9477-fb4cff4a269f","/","photo_click","file","quandry-01.jpg","\N","\N","1","2026-05-15 03:33:00","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","417dbcff-8d72-4cfd-9477-fb4cff4a269f","/","photo_click","theme","art","\N","\N","1","2026-05-15 03:33:00","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","43c759b2-2b13-5e18-bda8-a4184ef20ae7","55fa20e2-cbed-4c7c-94ac-d232b0b5f153","/","outbound_link_click","href","https://kritiquekapital.com","\N","\N","1","2026-05-10 04:56:02","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","43c759b2-2b13-5e18-bda8-a4184ef20ae7","55fa20e2-cbed-4c7c-94ac-d232b0b5f153","/","outbound_link_click","label","substack-button","\N","\N","1","2026-05-10 04:56:02","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d50a8bc7-9e7f-5e6c-a7d7-03e2c08b7b7b","ac94bad7-85e9-4d46-9584-8f8244e79029","/","theme_change","theme","glitch","\N","\N","1","2026-05-10 19:37:14","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","3cb2058a-f191-5a00-87f5-0c294de34264","48441378-5ccc-4198-95ba-48791ee2b541","/","spotify_goal_scored","device","desktop","\N","\N","1","2026-05-12 17:32:22","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","3cb2058a-f191-5a00-87f5-0c294de34264","48441378-5ccc-4198-95ba-48791ee2b541","/","spotify_goal_scored","theme","retro","\N","\N","1","2026-05-12 17:32:22","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","2f9ae546-c469-52f7-8775-023faab1f6e1","c3861532-eae3-45a8-961f-1fb6df2ec783","/","outbound_link_click","href","https://open.spotify.com/user/31m6yxbmqxjd6zq3eg6kk3aefuae","\N","\N","1","2026-05-11 15:16:14","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","2f9ae546-c469-52f7-8775-023faab1f6e1","c3861532-eae3-45a8-961f-1fb6df2ec783","/","outbound_link_click","label","spotify free fleeing","\N","\N","1","2026-05-11 15:16:14","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","f4f50467-95f7-4b70-9636-15dd43e9730e","/","kiss_button_click","message","я тебя люблю!","\N","\N","1","2026-05-15 03:33:42","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","1706889f-f43b-571b-9222-fbcc4f46810a","dd7788a4-7094-47a3-963c-b3bef72df897","/","kiss_button_click","message","i love you!","\N","\N","1","2026-05-07 02:09:37","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","7bac5f15-e859-41ac-9659-2a2de9c52150","/","kiss_button_click","message","☀️ solnyshko ☀️","\N","\N","1","2026-05-15 03:33:53","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","dd6041d2-9ad0-41f7-9664-bf77b584a3e9","/","spotify_goal_open","device","desktop","\N","\N","1","2026-05-15 03:33:39","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","40f3493d-4d2e-4e10-9734-4b35afa57511","/","photo_click","file","quandry-07.jpg","\N","\N","1","2026-05-15 03:32:57","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","40f3493d-4d2e-4e10-9734-4b35afa57511","/","photo_click","theme","art","\N","\N","1","2026-05-15 03:32:57","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","2f9ae546-c469-52f7-8775-023faab1f6e1","27b25f62-316f-499f-9833-71cd801aad51","/","theme_change","theme","retro","\N","\N","1","2026-05-11 15:16:09","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d480105f-0bfd-5dd3-aa8d-687d15c008fe","ccc5647a-2623-491e-99e5-45e66f52b173","/","theme_change","theme","art","\N","\N","1","2026-05-05 05:25:31","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","109f67d3-aa3b-5d63-8bc1-5a8eee958d5f","127dc565-1cc7-414b-9b62-5da35804a4aa","/","theme_change","theme","rain","\N","\N","1","2026-05-09 06:21:40","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d480105f-0bfd-5dd3-aa8d-687d15c008fe","51bd27d9-1cb6-4db4-9b9d-c783ab8413a1","/","photo_click","file","DUDEHELLOCAMERON.jpg","\N","\N","1","2026-05-05 05:25:32","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d480105f-0bfd-5dd3-aa8d-687d15c008fe","51bd27d9-1cb6-4db4-9b9d-c783ab8413a1","/","photo_click","theme","art","\N","\N","1","2026-05-05 05:25:32","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","1706889f-f43b-571b-9222-fbcc4f46810a","15e17352-7d7b-4792-9bd8-d14504a401c8","/","outbound_link_click","href","https://x.com/cameron_glhf","\N","\N","1","2026-05-07 02:09:45","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","1706889f-f43b-571b-9222-fbcc4f46810a","15e17352-7d7b-4792-9bd8-d14504a401c8","/","outbound_link_click","label","twitter","\N","\N","1","2026-05-07 02:09:45","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","4014f685-7a88-4ee0-9bec-7a6c4b5e96a3","/","theme_change","theme","rain","\N","\N","1","2026-05-15 03:33:04","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","96a37c35-a23b-56c7-9623-33ccc87dc9f7","b8fe2959-4eb8-4232-9c12-80cfe39cc16f","/","theme_change","theme","art","\N","\N","1","2026-05-14 14:30:16","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","109f67d3-aa3b-5d63-8bc1-5a8eee958d5f","7b49d240-8ed7-472f-9c5c-af92224edeab","/","kiss_button_click","message","i love you!","\N","\N","1","2026-05-09 06:21:32","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","cd45d594-8528-563e-b389-b1c601fd70f0","04bbe853-63e9-4eb1-9cd1-3dd561fda7c6","/","theme_change","theme","art","\N","\N","1","2026-05-01 14:41:44","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","96a37c35-a23b-56c7-9623-33ccc87dc9f7","6103a5e7-7e4f-4495-9cf3-4a5413acbfef","/","photo_click","file","DUDEHELLOCAMERON.jpg","\N","\N","1","2026-05-14 14:30:46","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","96a37c35-a23b-56c7-9623-33ccc87dc9f7","6103a5e7-7e4f-4495-9cf3-4a5413acbfef","/","photo_click","theme","art","\N","\N","1","2026-05-14 14:30:46","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","43c759b2-2b13-5e18-bda8-a4184ef20ae7","3be877ee-d4c0-406d-9d16-45e42035f3cf","/","theme_change","theme","glitch","\N","\N","1","2026-05-10 04:55:48","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","f0b578ab-1cbe-5948-8b65-03ae672853b7","cef7acb2-51b3-4fcd-9ddc-3df2eba127ff","/","spotify_goal_open","device","desktop","\N","\N","1","2026-05-16 03:40:47","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","001db18c-e0d9-5ded-9aac-ccbd9eaf9d2a","6b6d8626-1077-49b0-9fb6-766060505d74","/","theme_change","theme","art","\N","\N","1","2026-05-07 19:41:41","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d480105f-0bfd-5dd3-aa8d-687d15c008fe","39df6efc-f820-4b58-9fea-2ddcddbf4cb7","/","theme_change","theme","art","\N","\N","1","2026-05-05 05:25:02","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","86af3ba0-1432-57a0-a74d-5b25c070b285","55171241-6513-4fec-a00a-40219d325ae7","/","theme_change","theme","retro","\N","\N","1","2026-04-29 05:45:38","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","1706889f-f43b-571b-9222-fbcc4f46810a","3131ff43-1866-4119-a093-5bdb4585dcc5","/","kiss_button_sink","strokes","1.0000","1","\N","2","2026-05-07 02:09:36","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d50a8bc7-9e7f-5e6c-a7d7-03e2c08b7b7b","a7c6a898-6314-43f2-a139-fb3db233772d","/","outbound_link_click","href","https://kritiquekapital.com","\N","\N","1","2026-05-10 19:37:21","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d50a8bc7-9e7f-5e6c-a7d7-03e2c08b7b7b","a7c6a898-6314-43f2-a139-fb3db233772d","/","outbound_link_click","label","substack-button","\N","\N","1","2026-05-10 19:37:21","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d480105f-0bfd-5dd3-aa8d-687d15c008fe","8390679c-b465-4c1f-a204-79b42a51be64","/","spotify_goal_scored","device","mobile","\N","\N","1","2026-05-05 05:25:37","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d480105f-0bfd-5dd3-aa8d-687d15c008fe","8390679c-b465-4c1f-a204-79b42a51be64","/","spotify_goal_scored","theme","normal","\N","\N","1","2026-05-05 05:25:37","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d480105f-0bfd-5dd3-aa8d-687d15c008fe","e9b92559-cba9-42c1-a226-afd582e0b1a8","/","kiss_button_click","message","u get it","\N","\N","1","2026-05-05 05:25:35","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","0121224d-6150-4485-a2d6-128af2587bf1","/","kiss_button_click","message","i love you!","\N","\N","1","2026-05-15 03:33:44","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","cd45d594-8528-563e-b389-b1c601fd70f0","84bbc4f0-0ab2-4860-a344-cd68fef77138","/","theme_change","theme","retro","\N","\N","1","2026-05-01 14:41:43","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","109f67d3-aa3b-5d63-8bc1-5a8eee958d5f","8b416188-1101-4c11-a348-ac21c57b5396","/","kiss_button_click","message","красивая!","\N","\N","1","2026-05-09 06:21:42","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","96a37c35-a23b-56c7-9623-33ccc87dc9f7","df1eaed2-e6f4-4424-a349-322a83a833a5","/","photo_click","file","quandry-01.jpg","\N","\N","1","2026-05-14 14:30:47","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","96a37c35-a23b-56c7-9623-33ccc87dc9f7","df1eaed2-e6f4-4424-a349-322a83a833a5","/","photo_click","theme","art","\N","\N","1","2026-05-14 14:30:47","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","9c732eed-cc8c-45a5-a3bf-af1bee304f77","/","photo_click","file","DUDEHELLOCAMERON.jpg","\N","\N","1","2026-05-15 03:33:00","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","9c732eed-cc8c-45a5-a3bf-af1bee304f77","/","photo_click","theme","art","\N","\N","1","2026-05-15 03:33:00","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","f1eb290a-85a1-52be-a5b6-05843e2a6b68","7c65a26d-19c8-42ff-a3c1-921828a4ea6f","/","theme_change","theme","retro","\N","\N","1","2026-05-11 00:42:04","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","109f67d3-aa3b-5d63-8bc1-5a8eee958d5f","bee4f8c0-f61c-4f79-a45c-874fdc4fa692","/","spotify_goal_open","device","mobile","\N","\N","1","2026-05-09 06:22:09","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","001db18c-e0d9-5ded-9aac-ccbd9eaf9d2a","d9d9b849-1bcb-4770-a530-d3dc38eae702","/","spotify_goal_open","device","mobile","\N","\N","1","2026-05-07 19:42:48","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","0855ff6f-2d06-41dd-a651-c08a9862a540","/","kiss_button_click","message","Horse Balls!","\N","\N","1","2026-05-15 03:33:52","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","62811d13-9f89-4e47-a73e-b1f266a54e0b","/","kiss_button_click","message","я тебя люблю!","\N","\N","1","2026-05-15 03:33:48","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","feb878fe-8b1d-559d-ad95-7a01d979f902","cce72c52-ef7e-4c5e-a761-72c510840aa7","/","theme_change","theme","retro","\N","\N","1","2026-05-15 11:31:46","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","cd45d594-8528-563e-b389-b1c601fd70f0","cc6055e8-7da1-4b51-a77b-905d9527f434","/","kiss_button_click","message","i love you!","\N","\N","1","2026-05-01 14:41:45","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","1706889f-f43b-571b-9222-fbcc4f46810a","6ae0f2e0-2bb4-4b6c-a79f-c5e5525994be","/","kiss_button_click","message","☀️ solnyshko ☀️","\N","\N","1","2026-05-07 02:09:40","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","a63cc59b-0426-4249-a7ec-9010e9a582c7","/","outbound_link_click","href","https://letterboxd.com/marjork/","\N","\N","1","2026-05-15 03:34:33","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","a63cc59b-0426-4249-a7ec-9010e9a582c7","/","outbound_link_click","label","letterboxd","\N","\N","1","2026-05-15 03:34:33","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","cbe5d5ec-a58c-49cb-a7ff-f594b8aeed13","/","photo_click","file","quandry-03.jpg","\N","\N","1","2026-05-15 03:32:53","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","cbe5d5ec-a58c-49cb-a7ff-f594b8aeed13","/","photo_click","theme","art","\N","\N","1","2026-05-15 03:32:53","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","d8f62857-c18f-5b26-a9dd-8e1ecc14df1e","fd5b42d9-483e-4635-a854-c540f5eff46e","/","theme_change","theme","space","\N","\N","1","2026-05-15 03:33:03","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","43c759b2-2b13-5e18-bda8-a4184ef20ae7","cc092f02-d217-4c6a-a984-5eef7094aaa8","/","outbound_link_click","href","https://x.com/cameron_glhf","\N","\N","1","2026-05-10 04:55:56","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","43c759b2-2b13-5e18-bda8-a4184ef20ae7","cc092f02-d217-4c6a-a984-5eef7094aaa8","/","outbound_link_click","label","twitter","\N","\N","1","2026-05-10 04:55:56","\N"
